TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20220111212023,2,50,24,2,0,0,0
20220111212023,3,13,25,2,0,0,0
20220111212023,4,14,22,2,0,0,0
20220111212023,5,30,20,1,0,0,0
20220111212023,6,1,22,1,0,0,0
20220111212023,8,1,26,2,0,0,0
20220111212042,1,71,18,2,0,0,0
20220111212042,2,72,20,1,0,0,0
20220111212049,1,53,18,2,0,0,0
20220111212060,1,70,18,1,0,0,0
20220111212060,2,70,20,2,0,0,0
20220111212089,1,51,18,2,0,0,0
20220111212089,2,22,22,2,0,0,0
20220111212089,3,52,30,1,0,0,0
20220111212112,1,68,19,2,0,0,0
20220111212131,1,60,18,2,0,0,0
20220111212131,2,63,20,1,0,0,0
20220111212154,1,39,19,1,0,0,0
20220111212156,1,64,19,1,0,0,0
20220111212196,1,52,18,2,0,0,0
20220111212196,2,20,22,2,0,0,0
20220111212196,3,17,22,1,0,0,0
20220111212213,1,72,18,2,0,0,0
20220111212213,2,71,20,1,0,0,0
20220111212216,1,47,18,2,0,0,0
20220111212216,2,71,24,2,0,0,0
20220111212217,1,36,18,2,0,0,0
20220111212217,2,40,20,1,0,0,0
20220111212217,3,12,22,2,0,0,0
20220111212217,4,5,22,2,0,0,0
20220111212217,5,2,22,1,0,0,0
20220111212231,1,47,19,1,0,0,0
20220111212233,1,60,19,1,0,0,0
20220111212236,1,61,18,2,0,0,0
20220111212236,2,18,22,2,0,0,0
20220111212246,1,70,19,1,0,0,0
20220111212264,1,56,18,2,0,0,0
20220111212264,2,50,20,1,0,0,0
20220111212264,3,22,22,1,0,0,0
20220111212264,4,20,22,2,0,0,0
20220111212264,5,85,26,2,60,0,0
20220111212264,6,80,25,2,0,0,0
20220111212282,1,69,18,2,0,0,0
20220111212282,2,80,20,1,0,0,0
20220111212284,1,24,18,2,0,0,0
20220111212284,2,27,20,1,0,0,0
20220111212284,3,1,22,2,0,0,0
20220111212289,1,65,18,1,0,0,0
20220111212289,2,65,20,2,0,0,0
20220111212290,1,34,18,2,0,0,0
20220111212290,2,30,20,1,0,0,0
20220111212290,3,11,22,2,0,0,0
20220111212290,4,10,22,2,0,0,0
20220111212290,5,7,22,2,0,0,0
20220111212294,1,62,18,2,0,0,0
20220111212294,2,63,21,1,0,0,0
20220111212295,1,63,18,2,0,0,0
20220111212295,2,68,20,1,0,0,0
20220111212313,1,34,18,1,0,0,0
20220111212313,2,27,21,2,0,0,0
20220111212349,1,63,18,2,0,0,0
20220111212349,2,69,20,1,0,0,0
20220111212356,1,42,18,1,0,0,0
20220111212356,2,32,20,2,0,0,0
20220111212388,1,39,18,1,0,0,0
20220111212388,2,37,20,2,0,0,0
20220111212388,3,3,22,2,0,0,0
20220111212400,1,59,18,2,0,0,0
20220111212400,2,63,20,1,0,0,0
20220111212400,3,80,24,1,60,0,0
20220111212400,4,80,24,2,0,0,0
20220111212418,1,59,19,2,0,0,0
20220111212448,1,45,18,2,0,0,0
20220111212448,2,48,20,1,0,0,0
20220111212448,3,4,22,2,0,0,0
20220111212458,1,36,18,2,0,0,0
20220111212458,2,37,20,1,0,0,0
20220111212458,3,5,22,1,0,0,0
20220111212458,4,1,22,1,0,0,0
20220111212465,1,80,18,2,0,0,0
20220111212465,2,85,20,1,60,0,0
20220111212475,1,73,19,2,0,0,0
20220111212491,1,43,18,2,0,0,0
20220111212491,2,80,20,1,0,0,0
20220111212491,3,12,22,2,0,0,0
20220111212503,1,26,18,1,0,0,0
20220111212503,2,49,30,1,0,0,0
20220111212503,3,25,20,2,0,0,0
20220111212503,4,0,22,1,0,0,0
20220111212517,1,24,18,2,0,0,0
20220111212517,2,26,20,1,0,0,0
20220111212522,1,64,18,1,0,0,0
20220111212522,2,64,20,2,0,0,0
20220111212546,1,65,18,1,0,0,0
20220111212546,2,54,20,2,0,0,0
20220111212546,3,26,22,1,0,0,0
20220111212557,1,76,19,2,0,0,0
20220111212569,1,78,19,1,0,0,0
20220111212571,1,18,18,2,0,0,0
20220111212571,2,56,24,1,0,0,0
20220111212571,3,58,24,2,0,0,0
20220111212578,1,80,19,1,0,0,0
20220111212585,1,48,18,1,0,0,0
20220111212585,2,48,20,2,0,0,0
20220111212585,3,9,22,1,0,0,0
20220111212585,4,11,22,2,0,0,0
20220111212585,5,79,24,2,0,0,0
20220111212588,1,78,19,2,0,0,0
20220111212601,1,56,18,2,0,0,0
20220111212601,2,20,22,2,0,0,0
20220111212615,1,54,18,1,0,0,0
20220111212615,2,51,25,1,0,0,0
20220111212615,3,34,28,1,0,0,0
20220111212623,1,69,18,1,0,0,0
20220111212623,2,67,20,2,0,0,0
20220112210031,1,26,18,2,0,0,0
20220112210031,2,64,24,1,0,0,0
20220112210031,3,63,24,2,0,0,0
20220112210042,1,37,18,2,0,0,0
20220112210042,2,39,20,1,0,0,0
20220112210042,3,10,22,1,0,0,0
20220112210042,4,9,22,1,0,0,0
20220112210042,5,7,22,1,0,0,0
20220112210042,6,4,22,2,0,0,0
20220112210044,1,60,18,2,0,0,0
20220112210044,2,22,22,1,0,0,0
20220112210044,3,21,22,2,0,0,0
20220112210050,1,33,19,1,0,0,0
20220112210050,2,44,21,2,0,0,0
20220112210052,1,57,19,1,0,0,0
20220112210059,1,45,18,1,0,0,0
20220112210059,2,42,20,2,0,0,0
20220112210059,4,21,22,2,0,0,0
20220112210059,5,18,22,1,0,0,0
20220112210061,1,80,18,1,0,0,0
20220112210061,2,77,20,2,0,0,0
20220112210069,1,36,18,1,0,0,0
20220112210069,2,35,20,2,0,0,0
20220112210069,3,14,22,1,0,0,0
20220112210069,4,12,22,1,0,0,0
20220112210069,5,8,22,2,0,0,0
20220112210075,1,73,19,2,0,0,0
20220112210092,1,46,18,1,0,0,0
20220112210092,2,73,20,2,0,0,0
20220112210502,1,36,18,2,0,0,0
20220112210502,2,39,20,1,0,0,0
20220112210502,3,18,22,1,0,0,0
20220112210502,4,12,22,1,0,0,0
20220112210502,5,2,22,2,0,0,0
20220112210506,1,63,18,2,0,0,0
20220112210506,2,70,20,1,0,0,0
20220112210515,1,40,18,2,0,0,0
20220112210515,2,7,22,1,0,0,0
20220112210515,3,6,22,2,0,0,0
20220112210523,1,50,18,1,0,0,0
20220112210523,2,54,20,2,0,0,0
20220112210527,1,85,19,2,60,0,0
20220112210545,1,85,18,1,60,0,0
20220112210545,2,80,20,2,0,0,0
20220112210546,1,48,18,2,0,0,0
20220112210546,2,80,24,2,0,0,0
20220112210546,4,38,26,2,0,0,0
20220112210546,5,13,26,2,0,0,0
20220112210549,1,29,18,1,0,0,0
20220112210549,2,36,25,1,0,0,0
20220112210551,1,38,19,1,0,0,0
20220112210556,1,65,18,2,0,0,0
20220112210556,2,21,22,2,0,0,0
20220112210560,1,38,18,2,0,0,0
20220112210560,2,40,20,1,0,0,0
20220112210560,3,15,22,2,0,0,0
20220112210560,4,8,22,1,0,0,0
20220112210562,1,67,18,2,0,0,0
20220112210562,2,85,24,2,60,0,0
20220112210563,1,65,18,2,0,0,0
20220112210563,2,70,20,1,0,0,0
20220112210563,3,62,25,1,0,0,0
20220112210564,1,28,19,2,0,0,0
20220112210564,2,34,21,1,0,0,0
20220112210565,1,40,18,2,0,0,0
20220112210565,2,43,20,1,0,0,0
20220112210565,3,16,22,2,0,0,0
20220112210573,1,53,19,2,0,0,0
20220112210576,1,68,19,2,0,0,0
20220112210581,1,67,18,1,0,0,0
20220112210581,2,57,20,2,0,0,0
20220112210581,3,32,22,1,0,0,0
20220112210581,4,29,22,2,0,0,0
20220112210589,1,74,19,1,0,0,0
20220112210590,1,27,19,1,0,0,0
20220112210592,1,85,18,2,60,0,0
20220112210592,2,85,20,1,60,0,0
20220112210593,1,43,18,1,0,0,0
20220112210593,2,15,22,1,0,0,0
20220112210593,3,12,22,2,0,0,0
20220112210593,4,43,21,2,0,0,0
20220112210598,1,63,18,2,0,0,0
20220112210598,2,85,24,2,60,0,0
20220112210600,1,60,18,1,0,0,0
20220112210600,2,57,20,2,0,0,0
20220112210604,1,70,18,1,0,0,0
20220112210604,2,70,20,2,0,0,0
20220112210607,1,79,19,2,0,0,0
20220112210608,1,72,18,1,0,0,0
20220112210608,2,69,20,2,0,0,0
20220112210615,1,76,18,1,0,0,0
20220112210615,2,68,20,2,0,0,0
20220112210618,1,28,19,1,0,0,0
20220112210622,1,48,18,2,0,0,0
20220112210622,2,50,20,1,0,0,0
20220112210622,3,12,22,1,0,0,0
20220112210622,4,8,22,1,0,0,0
20220112210624,1,35,19,2,0,0,0
20220112210632,1,77,18,2,0,0,0
20220112210632,2,78,20,1,0,0,0
20220112210638,1,52,19,1,0,0,0
20220112210644,1,34,18,2,0,0,0
20220112210644,2,35,20,1,0,0,0
20220112210645,1,59,18,2,0,0,0
20220112210645,2,80,24,1,0,0,0
20220112210656,1,50,18,2,0,0,0
20220112210656,2,20,22,1,0,0,0
20220112210660,1,28,18,1,0,0,0
20220112210660,2,52,24,2,0,0,0
20220112210660,3,50,30,1,0,0,0
20220112210686,1,40,18,1,0,0,0
20220112210686,2,32,20,2,0,0,0
20220112210690,1,31,18,2,0,0,0
20220112210690,2,33,20,1,0,0,0
20220112210690,3,9,22,2,0,0,0
20220112210690,4,11,22,1,0,0,0
20220112210690,5,5,22,1,0,0,0
20220112210690,6,1,22,1,0,0,0
20220112210693,1,28,19,2,0,0,0
20220112210694,1,73,19,1,0,0,0
20220112210695,1,34,18,2,0,0,0
20220112210695,2,34,20,1,0,0,0
20220112210695,3,1,22,2,0,0,0
20220112210696,1,69,19,2,0,0,0
20220112210703,1,57,19,1,0,0,0
20220112210706,1,57,18,2,0,0,0
20220112210706,2,34,22,2,0,0,0
20220112210706,3,21,22,1,0,0,0
20220112210706,4,15,23,2,0,0,0
20220112210713,1,38,18,1,0,0,0
20220112210713,2,36,20,2,0,0,0
20220112210713,3,18,22,1,0,0,0
20220112210713,4,14,22,2,0,0,0
20220112210713,5,8,22,1,0,0,0
20220112210713,6,4,22,2,0,0,0
20220112210714,1,21,18,2,0,0,0
20220112210714,2,44,24,1,0,0,0
20220112210714,3,43,24,2,0,0,0
20220112210714,5,13,25,2,0,0,0
20220112210714,6,11,25,2,0,0,0
20220112210714,7,9,25,1,0,0,0
20220112210714,8,7,25,1,0,0,0
20220112210714,9,1,26,2,0,0,0
20220112210714,10,33,30,1,0,0,0
20220112210721,1,57,18,2,0,0,0
20220112210721,2,22,22,1,0,0,0
20220112210726,1,80,18,1,0,0,0
20220112210726,2,80,20,2,0,0,0
20220112210727,1,44,18,1,0,0,0
20220112210727,2,43,20,1,0,0,0
20220112210727,3,13,22,2,0,0,0
20220112210727,4,11,22,1,0,0,0
20220112210742,1,74,19,2,0,0,0
20220112210743,1,69,19,2,0,0,0
20220112210744,1,41,19,1,0,0,0
20220112210748,1,45,18,2,0,0,0
20220112210748,2,42,20,1,0,0,0
20220112210748,3,10,22,2,0,0,0
20220112210748,4,6,22,2,0,0,0
20220112210748,5,4,22,1,0,0,0
20220112210761,1,85,19,2,60,0,0
20220112210762,1,25,19,1,0,0,0
20220112210762,2,27,28,1,0,0,0
20220112210765,1,20,18,2,0,0,0
20220112210765,2,55,24,2,0,0,0
20220112210767,1,31,18,2,0,0,0
20220112210767,2,62,24,2,0,0,0
20220112210768,1,17,18,2,0,0,0
20220112210768,2,46,24,2,0,0,0
20220112210768,3,55,24,1,0,0,0
20220112210770,1,43,18,1,0,0,0
20220112210770,2,70,24,2,0,0,0
20220112210770,3,62,24,1,0,0,0
20220112210770,4,41,25,2,0,0,0
20220112210771,1,78,19,2,0,0,0
20220112210773,1,28,18,1,0,0,0
20220112210773,2,28,20,2,0,0,0
20220112210779,1,58,18,1,0,0,0
20220112210779,2,60,20,2,0,0,0
20220112210779,3,62,25,1,0,0,0
20220112210785,1,49,19,1,0,0,0
20220112210786,1,36,18,1,0,0,0
20220112210786,2,36,20,2,0,0,0
20220112210786,3,9,22,2,0,0,0
20220112210786,4,7,22,2,0,0,0
20220112210786,5,5,22,2,0,0,0
20220112210786,6,3,22,2,0,0,0
20220112210790,1,80,19,2,0,0,0
20220112210794,1,67,18,2,0,0,0
20220112210794,2,73,20,1,0,0,0
20220112210795,1,29,18,2,0,0,0
20220112210795,2,6,22,2,0,0,0
20220112210795,3,2,22,2,0,0,0
20220112210795,4,28,21,1,0,0,0
20220112210796,1,73,18,1,0,0,0
20220112210796,2,71,20,2,0,0,0
20220112210800,1,63,18,2,0,0,0
20220112210800,2,56,20,1,0,0,0
20220112210805,1,23,18,2,0,0,0
20220112210805,2,51,24,2,0,0,0
20220112210805,3,55,24,1,0,0,0
20220112210805,4,18,25,2,0,0,0
20220112210807,1,39,19,1,0,0,0
20220112210811,1,76,18,2,0,0,0
20220112210811,2,67,20,1,0,0,0
20220112210819,1,32,18,2,0,0,0
20220112210819,2,31,20,1,0,0,0
20220112210819,3,6,22,1,0,0,0
20220112210822,1,27,18,2,0,0,0
20220112210822,2,6,22,1,0,0,0
20220112210825,1,36,18,1,0,0,0
20220112210825,2,34,20,2,0,0,0
20220112210825,3,3,22,1,0,0,0
20220112210825,4,0,22,2,0,0,0
20220112210827,1,29,18,1,0,0,0
20220112210827,2,24,20,2,0,0,0
20220112210828,1,80,18,2,0,0,0
20220112210828,2,78,20,1,0,0,0
20220112210831,1,59,18,2,0,0,0
20220112210831,2,59,20,1,0,0,0
20220112210832,1,40,18,2,0,0,0
20220112210832,2,43,20,1,0,0,0
20220112210832,3,13,22,1,0,0,0
20220112210832,4,13,22,2,0,0,0
20220112210835,1,62,18,1,0,0,0
20220112210835,2,47,21,2,0,0,0
20220112210838,1,33,18,1,0,0,0
20220112210838,2,30,20,2,0,0,0
20220112210838,3,2,22,1,0,0,0
20220112210844,1,70,18,2,0,0,0
20220112210844,2,73,20,1,0,0,0
20220112210846,1,31,18,1,0,0,0
20220112210846,2,27,21,2,0,0,0
20220112210849,1,72,19,2,0,0,0
20220112210852,1,80,19,1,0,0,0
20220112210853,1,22,18,1,0,0,0
20220112210853,2,61,24,1,0,0,0
20220112210853,3,60,24,2,0,0,0
20220112210857,1,54,19,1,0,0,0
20220112210863,1,51,18,1,0,0,0
20220112210863,2,49,20,2,0,0,0
20220112210863,3,18,22,1,0,0,0
20220112210863,4,15,22,2,0,0,0
20220112210863,5,20,22,1,0,0,0
20220112210864,1,64,19,2,0,0,0
20220112210866,1,29,18,1,0,0,0
20220112210866,2,26,21,2,0,0,0
20220112210867,1,64,18,1,0,0,0
20220112210867,2,59,20,2,0,0,0
20220112210873,1,70,18,1,0,0,0
20220112210873,2,71,20,2,0,0,0
20220112210878,1,33,18,2,0,0,0
20220112210878,2,14,22,2,0,0,0
20220112210880,1,23,19,1,0,0,0
20220112210883,1,16,18,2,0,0,0
20220112210883,2,41,24,2,0,0,0
20220112210883,3,45,24,1,0,0,0
20220112210883,4,19,25,2,0,0,0
20220112210883,5,14,25,2,0,0,0
20220112210884,1,57,19,2,0,0,0
20220112210892,1,68,18,2,0,0,0
20220112210892,2,69,20,1,0,0,0
20220112210897,1,85,19,2,60,0,0
20220112210901,1,80,18,1,0,0,0
20220112210901,2,80,20,2,0,0,0
20220112210911,1,54,18,2,0,0,0
20220112210911,2,57,20,1,0,0,0
20220112210911,3,58,26,1,0,0,0
20220112210915,1,62,18,2,0,0,0
20220112210915,2,35,22,1,0,0,0
20220112210916,1,40,18,2,0,0,0
20220112210916,4,13,22,1,0,0,0
20220112210919,1,67,19,2,0,0,0
20220112210927,1,53,19,2,0,0,0
20220112210932,1,59,18,1,0,0,0
20220112210932,2,56,20,2,0,0,0
20220112210932,3,24,22,1,0,0,0
20220112210932,4,28,22,2,0,0,0
20220112210938,1,19,18,2,0,0,0
20220112210938,2,41,24,2,0,0,0
20220112210938,3,17,25,2,0,0,0
20220112210938,4,15,25,2,0,0,0
20220112210938,5,13,25,1,0,0,0
20220112210938,6,12,25,2,0,0,0
20220112210938,7,6,25,2,0,0,0
20220112210938,8,5,25,2,0,0,0
20220112210941,1,75,19,2,0,0,0
20220112210942,1,26,18,1,0,0,0
20220112210942,2,50,24,2,0,0,0
20220112210943,1,51,18,1,0,0,0
20220112210943,2,44,20,2,0,0,0
20220112210943,3,5,23,1,0,0,0
20220112210949,1,40,18,1,0,0,0
20220112210949,2,37,20,2,0,0,0
20220112210949,3,5,22,2,0,0,0
20220112210956,1,55,18,1,0,0,0
20220112210956,2,41,20,2,0,0,0
20220112210956,3,16,22,1,0,0,0
20220112210957,1,71,18,2,0,0,0
20220112210957,2,70,20,1,0,0,0
20220112210965,1,17,18,2,0,0,0
20220112210965,2,41,24,2,0,0,0
20220112210965,3,42,24,1,0,0,0
20220112210965,4,18,25,1,0,0,0
20220112210965,5,15,25,2,0,0,0
20220112210965,6,13,25,1,0,0,0
20220112210965,7,5,25,1,0,0,0
20220112210967,1,37,19,2,0,0,0
20220112210968,1,28,19,1,0,0,0
20220112210968,2,27,28,1,0,0,0
20220112210968,3,30,28,1,0,0,0
20220112210969,1,25,18,1,0,0,0
20220112210969,2,24,20,2,0,0,0
20220112210972,1,29,19,1,0,0,0
20220112210974,1,69,18,1,0,0,0
20220112210974,2,70,20,2,0,0,0
20220112210975,1,56,18,1,0,0,0
20220112210975,2,34,20,2,0,0,0
20220112210976,1,25,18,1,0,0,0
20220112210976,2,26,20,2,0,0,0
20220112210976,3,0,22,1,0,0,0
20220112210980,1,24,19,2,0,0,0
20220112210980,2,27,20,1,0,0,0
20220112210988,1,60,19,2,0,0,0
20220112210991,1,62,18,1,0,0,0
20220112210991,2,66,20,2,0,0,0
20220112210992,1,39,18,1,0,0,0
20220112210992,2,30,20,2,0,0,0
20220112210992,3,5,22,2,0,0,0
20220112210992,4,1,22,2,0,0,0
20220112210996,1,57,18,2,0,0,0
20220112210996,2,38,26,1,0,0,0
20220112210998,1,69,19,2,0,0,0
20220112211007,1,24,18,1,0,0,0
20220112211007,2,26,20,2,0,0,0
20220112211008,1,40,18,1,0,0,0
20220112211008,2,36,20,2,0,0,0
20220112211008,3,5,22,2,0,0,0
20220112211008,4,4,22,1,0,0,0
20220112211014,1,74,18,1,0,0,0
20220112211017,1,48,18,1,0,0,0
20220112211017,2,15,22,1,0,0,0
20220112211017,3,13,22,2,0,0,0
20220112211020,1,46,18,2,0,0,0
20220112211020,2,46,20,1,0,0,0
20220112211020,3,6,22,1,0,0,0
20220112211021,1,49,18,1,0,0,0
20220112211021,2,41,20,2,0,0,0
20220112211021,3,5,22,2,0,0,0
20220112211021,4,3,22,2,0,0,0
20220112211025,1,25,18,2,0,0,0
20220112211025,2,55,24,1,0,0,0
20220112211025,3,58,24,2,0,0,0
20220112211025,4,3,26,1,0,0,0
20220112211027,1,30,18,1,0,0,0
20220112211027,2,30,20,2,0,0,0
20220112211028,1,70,18,1,0,0,0
20220112211028,2,67,20,2,0,0,0
20220112211029,1,24,19,1,0,0,0
20220112211030,1,44,18,1,0,0,0
20220112211030,2,74,24,1,0,0,0
20220112211035,1,72,19,2,0,0,0
20220112211043,1,47,18,2,0,0,0
20220112211043,2,6,22,2,0,0,0
20220112211046,1,28,18,2,0,0,0
20220112211046,2,28,21,1,0,0,0
20220112211053,1,52,18,2,0,0,0
20220112211053,2,58,20,1,0,0,0
20220112211053,3,14,22,1,0,0,0
20220112211053,4,12,22,1,0,0,0
20220112211054,1,34,18,2,0,0,0
20220112211054,2,48,20,1,0,0,0
20220112211054,3,6,22,2,0,0,0
20220112211054,4,3,22,1,0,0,0
20220112211058,1,68,19,2,0,0,0
20220112211058,2,53,28,1,0,0,0
20220112211064,1,62,18,2,0,0,0
20220112211064,2,72,20,1,0,0,0
20220112211073,1,29,18,2,0,0,0
20220112211073,2,38,20,1,0,0,0
20220112211073,4,27,25,1,0,0,0
20220112211085,1,30,19,1,0,0,0
20220112211090,1,46,18,2,0,0,0
20220112211090,2,53,20,1,0,0,0
20220112211094,1,53,18,1,0,0,0
20220112211094,2,48,20,2,0,0,0
20220112211102,1,45,18,1,0,0,0
20220112211102,2,39,20,2,0,0,0
20220112211102,3,9,22,1,0,0,0
20220112211102,4,5,22,2,0,0,0
20220112211111,1,85,19,2,60,0,0
20220112211120,1,39,18,1,0,0,0
20220112211120,2,38,20,2,0,0,0
20220112211120,3,2,22,2,0,0,0
20220112211122,1,19,18,1,0,0,0
20220112211122,2,49,24,2,0,0,0
20220112211122,3,46,24,1,0,0,0
20220112211122,4,22,25,1,0,0,0
20220112211123,1,15,18,1,0,0,0
20220112211123,2,51,24,1,0,0,0
20220112211123,3,42,24,2,0,0,0
20220112211123,4,14,25,2,0,0,0
20220112211124,1,42,18,2,0,0,0
20220112211124,2,17,22,2,0,0,0
20220112211124,3,12,22,2,0,0,0
20220112211124,4,10,22,2,0,0,0
20220112211134,1,54,18,1,0,0,0
20220112211134,2,52,20,2,0,0,0
20220112211134,3,19,22,2,0,0,0
20220112211134,4,22,22,2,0,0,0
20220112211134,5,20,22,1,0,0,0
20220112211142,1,70,18,1,0,0,0
20220112211142,2,67,20,2,0,0,0
20220112211143,1,64,19,2,0,0,0
20220112211144,1,52,18,2,0,0,0
20220112211144,2,14,22,2,0,0,0
20220112211148,1,77,18,1,0,0,0
20220112211148,2,76,20,2,0,0,0
20220112211152,1,63,18,2,0,0,0
20220112211152,2,59,21,1,0,0,0
20220112211155,1,23,18,1,0,0,0
20220112211155,2,54,24,2,0,0,0
20220112211155,3,61,24,1,0,0,0
20220112211155,4,28,25,2,0,0,0
20220112211156,1,59,18,2,0,0,0
20220112211156,2,58,20,1,0,0,0
20220112211161,1,59,18,2,0,0,0
20220112211161,2,58,20,1,0,0,0
20220112211164,1,71,19,2,0,0,0
20220112211165,1,43,18,1,0,0,0
20220112211165,2,13,22,1,0,0,0
20220112211165,3,7,22,2,0,0,0
20220112211169,1,26,19,1,0,0,0
20220112211169,2,26,20,2,0,0,0
20220112211182,1,73,18,2,0,0,0
20220112211182,2,18,22,2,0,0,0
20220112211182,3,8,22,1,0,0,0
20220112211191,1,34,18,2,0,0,0
20220112211191,2,36,20,1,0,0,0
20220112211191,3,1,22,1,0,0,0
20220112211191,4,0,22,2,0,0,0
20220112211193,1,69,18,2,0,0,0
20220112211193,2,70,20,1,0,0,0
20220112211199,1,63,18,1,0,0,0
20220112211199,2,62,20,2,0,0,0
20220112211202,1,68,19,2,0,0,0
20220112211204,1,63,19,2,0,0,0
20220112211207,1,80,18,1,0,0,0
20220112211207,2,80,20,2,60,0,0
20220112211220,1,38,18,2,0,0,0
20220112211220,2,37,20,1,0,0,0
20220112211220,3,8,22,2,0,0,0
20220112211220,4,6,22,2,0,0,0
20220112211223,1,40,18,2,0,0,0
20220112211223,2,44,20,1,0,0,0
20220112211223,3,7,22,1,0,0,0
20220112211223,4,5,22,2,0,0,0
20220112211224,1,62,18,2,0,0,0
20220112211224,2,63,20,1,0,0,0
20220112211224,3,29,22,1,0,0,0
20220112211227,1,80,18,1,0,0,0
20220112211227,2,74,20,2,0,0,0
20220112211232,1,60,18,2,0,0,0
20220112211232,2,62,20,1,0,0,0
20220112211232,3,31,22,1,0,0,0
20220112211233,1,85,18,1,60,0,0
20220112211233,2,85,20,2,60,0,0
20220112211235,1,72,19,1,0,0,0
20220112211239,1,40,18,1,0,0,0
20220112211239,2,35,20,2,0,0,0
20220112211239,3,14,22,1,0,0,0
20220112211239,4,3,22,1,0,0,0
20220112211239,5,13,40,2,0,0,0
20220112211241,1,63,19,2,0,0,0
20220112211242,1,52,18,2,0,0,0
20220112211242,2,58,20,1,0,0,0
20220112211245,1,64,18,1,0,0,0
20220112211245,2,63,20,2,0,0,0
20220112211251,1,59,19,2,0,0,0
20220112211252,1,80,19,2,0,0,0
20220112211257,1,46,19,2,0,0,0
20220112211261,1,15,18,2,0,0,0
20220112211261,2,85,26,2,60,0,0
20220112211261,3,54,24,1,0,0,0
20220112211264,1,23,18,2,0,0,0
20220112211264,2,22,20,1,0,0,0
20220112211266,1,69,18,2,0,0,0
20220112211266,2,69,20,1,0,0,0
20220112211268,1,62,18,2,0,0,0
20220112211268,2,63,20,1,0,0,0
20220112211269,1,45,19,1,0,0,0
20220112211270,1,64,18,2,0,0,0
20220112211270,2,61,20,1,0,0,0
20220112211273,1,54,19,1,0,0,0
20220112211275,1,40,18,1,0,0,0
20220112211275,2,15,22,1,0,0,0
20220112211275,3,12,22,1,0,0,0
20220112211280,1,76,19,1,0,0,0
20220112211280,2,73,21,2,0,0,0
20220112211285,1,17,18,1,0,0,0
20220112211285,2,49,24,2,0,0,0
20220112211293,1,20,18,2,0,0,0
20220112211293,2,55,24,1,0,0,0
20220112211293,3,44,24,2,0,0,0
20220112211293,4,11,25,2,0,0,0
20220112211293,5,9,25,2,0,0,0
20220112211294,1,62,19,1,0,0,0
20220112211300,1,62,18,2,0,0,0
20220112211300,2,61,20,1,0,0,0
20220112211301,1,67,19,1,0,0,0
20220112211302,1,76,19,2,0,0,0
20220112211304,1,80,18,2,0,0,0
20220112211304,2,85,20,1,60,0,0
20220112211305,1,36,18,2,0,0,0
20220112211305,2,41,20,1,0,0,0
20220112211308,1,61,18,1,0,0,0
20220112211308,2,48,20,2,0,0,0
20220112211308,3,28,22,1,0,0,0
20220112211308,4,27,22,1,0,0,0
20220112211308,5,24,22,2,0,0,0
20220112211308,6,11,22,2,0,0,0
20220112211309,1,80,19,2,0,0,0
20220112211312,1,47,18,2,0,0,0
20220112211312,2,36,20,1,0,0,0
20220112211312,3,14,22,2,0,0,0
20220112211316,1,67,18,2,0,0,0
20220112211316,2,80,20,1,0,0,0
20220112211317,1,54,19,2,0,0,0
20220112211323,1,35,18,2,0,0,0
20220112211323,2,35,20,1,0,0,0
20220112211323,3,9,22,2,0,0,0
20220112211323,4,2,22,2,0,0,0
20220112211324,1,48,18,1,0,0,0
20220112211324,2,48,20,2,0,0,0
20220112211324,3,14,22,1,0,0,0
20220112211324,4,11,22,1,0,0,0
20220112211330,1,66,18,1,0,0,0
20220112211330,2,40,22,1,0,0,0
20220112211337,1,85,18,1,60,0,0
20220112211337,2,80,20,2,0,0,0
20220112211337,3,7,26,1,0,0,0
20220112211352,1,61,19,2,0,0,0
20220112211352,2,29,22,1,0,0,0
20220112211352,3,67,28,1,0,0,0
20220112211353,1,36,18,2,0,0,0
20220112211353,2,6,22,2,0,0,0
20220112211357,1,38,18,1,0,0,0
20220112211357,2,39,20,2,0,0,0
20220112211357,3,8,22,2,0,0,0
20220112211357,4,4,22,2,0,0,0
20220112211358,1,80,18,2,0,0,0
20220112211358,2,79,20,1,0,0,0
20220112211362,1,28,18,1,0,0,0
20220112211362,2,1,22,2,0,0,0
20220112211365,1,52,18,1,0,0,0
20220112211365,2,23,22,1,0,0,0
20220112211365,3,14,22,1,0,0,0
20220112211366,1,80,18,1,0,0,0
20220112211366,2,79,20,2,0,0,0
20220112211377,1,38,18,2,0,0,0
20220112211377,2,46,20,1,0,0,0
20220112211377,4,13,22,1,0,0,0
20220112211377,5,1,22,2,0,0,0
20220112211381,1,58,18,1,0,0,0
20220112211381,2,62,20,2,0,0,0
20220112211383,1,58,18,1,0,0,0
20220112211383,2,26,22,1,0,0,0
20220112211388,1,75,18,1,0,0,0
20220112211388,2,74,20,2,0,0,0
20220112211394,1,21,18,2,0,0,0
20220112211394,2,24,30,1,0,0,0
20220112211396,1,54,18,2,0,0,0
20220112211396,2,58,21,1,0,0,0
20220112211401,1,75,19,2,0,0,0
20220112211408,1,85,19,2,60,0,0
20220112211410,1,25,19,1,0,0,0
20220112211412,1,28,18,2,0,0,0
20220112211412,2,8,22,2,0,0,0
20220112211414,1,71,19,2,0,0,0
20220112211420,1,30,18,1,0,0,0
20220112211420,2,29,20,2,0,0,0
20220112211420,3,8,22,2,0,0,0
